stid,datetime,FC,FC_QC,LE,LE_QC,ET,ET_QC,H,H_QC,TAU,TAU_QC,Bowen_ratio,USTAR,ZL,MO_LENGTH,CO2,H2O,PA,Tc,TKE,RH,T_DP,q,rho_a,WS,WS_MAX,WD,U,V,Rn,SW_IN,SW_OUT,LW_IN,LW_OUT,LWS_volt,G_HFP01_1,G_HFP01_2,G_HFP01_3,G_HFP01_4
FLUX_WARS,2023-06-07 23:30:00.000000,-2.572154,4.0,50.49709,1.0,0.0737154,1.0,-6.508047,8.0,0.304516,2.0,-0.1288797,0.516098,0.002765864,3253.956,405.2543,5.279891,94.65397,14.75716,1.160024,29.50349,-2.863152,3.207233,1.143262,2.103953,6.608916,313.9111,1.86841,0.0,17.1838,163.5865,51.15727,288.6033,383.8487,251.1456,5.615741,6.425371,5.465499,4.382399
FLUX_WARS,2023-06-08 00:00:00.000000,1.207948,2.0,30.58813,2.0,0.0446324,2.0,-27.18751,2.0,0.1275456,1.0,-0.8888255,0.333759,0.07447606,120.8442,405.707,5.598112,94.65388,14.28975,0.5280698,32.23494,-2.07719,3.328504,1.144984,1.505351,5.00341,303.1687,1.37887,0.0,-32.01365,79.71716,25.89049,288.7059,374.5463,251.4573,4.894453,4.322022,4.726876,1.361234
FLUX_WARS,2023-06-08 00:30:00.000000,2.008261,3.0,12.58946,3.0,0.0183588,3.0,-21.04297,3.0,0.06482882,1.0,-1.671476,0.2377135,0.1649538,54.56074,407.3145,5.938681,94.64761,13.66499,0.2716417,35.61032,-1.283993,3.568031,1.147256,1.711811,4.14236,291.7259,1.663656,0.0,-58.06704,29.41044,10.97596,288.3175,364.819,251.8613,4.06779,2.223528,3.894367,-1.757781
FLUX_WARS,2023-06-08 01:00:00.000000,0.768575,7.0,3.484952,7.0,0.005077871,7.0,-8.704421,7.0,0.03663768,4.0,-2.497716,0.1784591,0.1632543,55.12872,410.0255,6.313165,94.64021,12.81752,0.2115566,39.97744,-0.4502268,3.886089,1.150405,1.432773,3.086507,277.3683,1.371807,0.0,-65.1735,1.824334,3.422446,288.1539,351.7292,252.315,2.92442,-0.02721824,2.913777,-5.254951
FLUX_WARS,2023-06-08 01:30:00.000000,3.331667,4.0,8.716713,6.0,0.01269387,6.0,-17.93163,4.0,0.03743835,4.0,-2.057155,0.1802295,0.3247847,27.71067,413.33,6.822158,94.64144,12.23115,0.2569815,44.87419,0.6073151,4.004011,1.152564,1.896165,3.568423,271.6942,1.840497,0.0,-56.25504,-1.569848,2.458614,301.9421,354.1687,252.6146,1.290731,-2.391077,1.649601,-8.836755
FLUX_WARS,2023-06-08 02:00:00.000000,3.429868,1.0,10.13662,4.0,0.01475797,4.0,-17.79641,1.0,0.05835423,2.0,-1.755655,0.2249018,0.1649999,54.5455,416.5874,7.212966,94.66115,11.97196,0.2541614,48.24109,1.380283,4.403431,1.153683,1.414308,3.455175,283.795,1.34692,0.0,-39.08374,-0.9403706,2.131383,322.8289,358.8408,252.9053,-0.3333363,-4.334088,0.308791,-10.7717
FLUX_WARS,2023-06-08 02:30:00.000000,6.005211,9.0,11.53669,9.0,0.01678631,9.0,-36.68118,9.0,0.05003363,9.0,-3.179523,0.2080085,0.4364733,20.61982,418.5958,7.475492,94.683,11.34659,0.8458354,52.19462,1.875132,4.565506,1.156378,1.536529,5.004149,346.1367,1.109481,0.0,-56.44499,-2.521793,1.80846,305.1001,357.2148,253.1843,-1.451171,-5.362047,-0.7340254,-11.15353
FLUX_WARS,2023-06-08 03:00:00.000000,6.840608,7.0,4.164294,7.0,0.006054067,7.0,-26.9592,7.0,0.08716574,7.0,-6.473893,0.2741527,0.1414121,63.64379,412.7814,8.551847,94.70078,10.45979,0.5732463,63.18361,3.759624,5.049637,1.15974,1.858695,5.696308,40.49707,1.755648,0.0,-50.21567,-2.53749,1.236783,314.7366,361.178,253.8481,-2.235096,-6.080361,-1.441152,-11.78395
FLUX_WARS,2023-06-08 03:30:00.000000,4.282707,7.0,3.232455,7.0,0.004697477,7.0,-16.02777,7.0,0.03899065,7.0,-4.95839,0.1832303,0.2808033,32.05091,411.8642,8.810634,94.70209,10.04142,0.2409536,66.91922,4.181214,5.410611,1.161357,1.255021,3.427373,43.40503,1.176893,0.0,-41.11036,-2.075712,1.141653,321.5501,359.4431,254.3142,-2.818926,-6.472652,-2.127895,-11.79956
FLUX_WARS,2023-06-08 04:00:00.000000,7.415963,9.0,8.126487,9.0,0.0118074,9.0,-20.97444,9.0,0.02785843,9.0,-2.580997,0.154833,0.6023211,14.9422,413.1188,8.905028,94.69775,9.846571,0.1998082,68.51504,4.33096,5.48241,1.162063,1.045337,3.86842,52.10492,0.9704812,0.0,-31.27787,-1.364086,1.328917,330.2527,358.8376,254.5878,-3.126844,-6.591193,-2.657817,-11.65298
FLUX_WARS,2023-06-08 04:30:00.000000,5.120778,9.0,3.698302,9.0,0.005372774,9.0,-13.35102,9.0,0.02202422,9.0,-3.610042,0.1376432,0.549387,16.38189,413.062,8.957723,94.69021,9.713198,0.1619685,69.52741,4.413401,5.628757,1.162495,0.9972884,3.143673,40.409,0.9273474,0.0,-29.96062,-1.044358,1.322902,330.5651,358.1585,254.8017,-3.290438,-6.633639,-2.974149,-11.45372
FLUX_WARS,2023-06-08 05:00:00.000000,1.907852,8.0,0.8886633,8.0,0.001290801,8.0,-2.385434,8.0,0.01459486,7.0,-2.684295,0.1120232,0.1810834,49.70085,412.4757,8.9837,94.67332,9.534435,0.1100072,70.56651,4.451821,5.57843,1.163012,0.6056272,2.178915,44.59265,0.53053,0.0,-45.34676,-2.474606,1.246119,309.5753,351.2013,255.3808,-3.410184,-6.665978,-3.150707,-11.44491
FLUX_WARS,2023-06-08 05:30:00.000000,2.213101,9.0,0.9948146,9.0,0.001444303,9.0,-10.11999,9.0,0.01191641,9.0,-10.17274,0.1011459,1.061002,8.482552,414.1599,8.998044,94.65209,9.037242,0.06814811,73.06289,4.471299,5.587402,1.164794,0.3749689,1.337366,66.38202,0.2478045,0.0,-36.33046,-1.302109,1.754805,310.2322,343.5058,257.0598,-3.725243,-7.020111,-3.291651,-12.67373
FLUX_WARS,2023-06-08 06:00:00.000000,0.3758596,9.0,-0.1695231,9.0,-0.0002461313,9.0,-0.4088085,9.0,0.009517675,9.0,2.411521,0.09041127,0.0618322,145.5552,411.428,9.025617,94.63519,9.089911,0.0374818,73.00517,4.512018,5.59247,1.164356,0.3132062,0.8991518,27.5354,0.2485248,0.0,-15.70002,0.8794733,2.251356,335.7431,350.0713,256.5796,-4.516446,-7.851975,-3.634278,-13.90287
FLUX_WARS,2023-06-08 06:30:00.000000,-15.74691,6.0,-13.05785,6.0,-0.01895797,6.0,12.63049,6.0,0.04531038,6.0,-0.9672717,0.1972568,-0.16875,-53.33334,417.9911,9.207524,94.63766,9.046871,0.1232649,74.69084,4.794196,5.616485,1.164485,0.5301325,0.9822027,218.2262,0.314888,0.0,-19.76892,-0.3217155,2.22751,336.3088,353.5285,254.9705,-5.143904,-8.164296,-4.061948,-13.38487
FLUX_WARS,2023-06-08 07:00:00.000000,0.3295854,9.0,0.9639715,9.0,0.001398978,9.0,-0.5443534,9.0,0.00271216,9.0,-0.5646987,0.0482272,0.4749781,18.94824,423.3873,9.390246,94.63364,8.627819,0.0270383,78.33399,5.072833,5.760801,1.166088,0.5369701,1.023494,244.3361,0.5262505,0.0,-15.51542,-1.683363,1.721429,341.3089,353.4195,279.8377,-5.366257,-7.997231,-4.231233,-12.65703
FLUX_WARS,2023-06-08 07:30:00.000000,2.883406,8.0,1.109017,8.0,0.001609437,8.0,-0.1012104,8.0,0.003877591,6.0,-0.09126135,0.05766898,0.02084029,431.8558,423.594,9.639228,94.62195,8.601723,0.02346169,80.52286,5.443357,5.947262,1.165943,0.802799,1.287174,252.1729,0.7960189,0.0,-14.97036,-4.354912,-0.4558109,344.5948,355.666,342.0751,-5.43001,-7.816936,-4.208062,-12.1021
FLUX_WARS,2023-06-08 08:00:00.000000,1.605398,7.0,2.862594,7.0,0.004154311,7.0,-0.8198513,7.0,0.005723896,2.0,-0.2864015,0.07007027,0.2072228,43.43152,419.2733,9.563194,94.61046,8.610076,0.03827294,79.83755,5.329262,5.915394,1.1658,1.186871,1.770488,257.6941,1.173327,0.0,-15.00126,-3.012881,-0.45126,344.1045,356.5442,320.936,-5.401744,-7.565469,-4.106339,-11.48828
FLUX_WARS,2023-06-08 08:30:00.000000,3.121006,5.0,7.386495,5.0,0.01072046,5.0,-2.191726,5.0,0.01311721,2.0,-0.2967207,0.1060919,0.1610099,55.89719,420.0111,9.574599,94.60779,8.696268,0.05998928,79.46577,5.345639,5.9484,1.165406,1.347894,2.320106,268.461,1.333318,0.0,-9.862702,-1.812493,-1.03217,348.8023,357.8847,294.7489,-5.299076,-7.290086,-3.873061,-10.91985
FLUX_WARS,2023-06-08 09:00:00.000000,2.463283,3.0,5.378357,3.0,0.007806395,3.0,-1.211906,3.0,0.01560538,4.0,-0.2253301,0.11572,0.06327671,142.2324,419.9933,9.573102,94.62446,8.759052,0.1164251,79.12878,5.345967,5.998841,1.165352,1.687388,3.194615,264.1156,1.659788,0.0,-9.650376,-2.255748,-1.170222,349.9124,358.4773,271.9698,-5.146628,-6.962429,-3.596855,-10.28298
FLUX_WARS,2023-06-08 09:30:00.000000,3.263603,7.0,4.056951,7.0,0.005887299,7.0,-2.488597,7.0,0.03034471,7.0,-0.6134157,0.1613111,0.05855593,153.6992,417.1068,9.863521,94.63077,8.554691,0.3016025,82.65174,5.77319,6.027844,1.16615,1.874071,3.618285,257.8312,1.766769,0.0,-14.86993,-2.720354,0.3948552,346.2006,357.9553,251.1639,-4.978351,-6.618115,-3.396713,-9.736454
FLUX_WARS,2023-06-08 10:00:00.000000,1.556525,7.0,3.064279,7.0,0.004446253,7.0,-0.9240418,7.0,0.0139214,1.0,-0.3015528,0.1092265,0.06243628,144.147,417.7593,9.842851,94.64857,8.432902,0.09308318,83.17638,5.746214,6.109849,1.166882,1.793635,3.032764,255.409,1.772706,0.0,-11.6317,2.361001,2.075996,345.4943,357.411,242.5525,-4.843338,-6.370104,-3.290645,-9.482372
FLUX_WARS,2023-06-08 10:30:00.000000,1.96635,9.0,6.531379,9.0,0.009478958,9.0,0.1435052,9.0,0.02172072,2.0,0.02197165,0.1364693,-0.02248624,-400.2447,414.2663,9.825345,94.67238,8.650001,0.1722894,81.8411,5.724118,6.170243,1.166284,2.043879,3.592324,253.0099,2.013943,0.0,-4.488226,10.05384,3.627846,348.0812,358.9954,256.8958,-4.725773,-6.231827,-3.238057,-9.218958
FLUX_WARS,2023-06-08 11:00:00.000000,2.372474,9.0,9.090813,9.0,0.01319509,9.0,0.3983136,9.0,0.0272599,6.0,0.04381496,0.1529033,-0.0283143,-317.8606,413.4019,9.85265,94.69229,8.780432,0.1287059,81.3582,5.766803,6.097039,1.165978,2.067342,3.184582,252.4193,2.046338,0.0,3.639593,22.54957,6.642352,348.0516,360.3192,257.1125,-4.591483,-5.985476,-3.196716,-8.622655
FLUX_WARS,2023-06-08 11:30:00.000000,2.715246,7.0,18.55308,7.0,0.02693705,7.0,7.077274,7.0,0.03045327,4.0,0.381461,0.1616859,-0.2105034,-42.75465,412.4358,9.834313,94.70502,9.080645,0.1845112,79.58768,5.741469,6.047342,1.164903,1.723713,3.37538,260.7015,1.678801,0.0,27.54749,63.63798,16.74433,343.9492,363.2954,257.5435,-4.403002,-5.61446,-3.156408,-7.72383
FLUX_WARS,2023-06-08 12:00:00.000000,1.25231,3.0,18.63386,3.0,0.02706274,3.0,13.48312,3.0,0.03346885,4.0,0.7235816,0.1695881,-0.3257234,-27.6308,411.4038,9.881349,94.71989,9.405763,0.2552132,78.23885,5.812089,6.114341,1.163724,1.971929,4.204841,272.8068,1.914216,0.0,56.22935,107.3287,26.69489,342.8093,367.2138,257.3474,-4.105405,-4.945985,-3.05309,-5.920742
FLUX_WARS,2023-06-08 12:30:00.000000,2.496552,1.0,25.2117,1.0,0.03662435,1.0,13.52697,1.0,0.06219401,4.0,0.5365353,0.2312613,-0.1322089,-68.0741,411.6903,10.00573,94.73729,9.644623,0.3107212,77.96817,5.993492,6.238794,1.162901,2.025597,3.852965,277.0609,1.965479,0.0,44.82566,87.67228,21.65479,346.7335,367.9253,257.2732,-3.642477,-3.830359,-2.829742,-3.551902
FLUX_WARS,2023-06-08 13:00:00.000000,1.26004,3.0,15.48295,3.0,0.02249786,3.0,17.55931,3.0,0.07262184,4.0,1.134106,0.2500217,-0.1287858,-69.88345,409.1843,9.956791,94.73808,9.932924,0.5434956,76.10522,5.923986,6.273256,1.161748,2.315925,5.558006,280.6668,2.241714,0.0,65.32426,117.5989,29.22825,346.625,369.6714,257.2809,-3.161254,-2.808815,-2.523247,-2.131034
FLUX_WARS,2023-06-08 13:30:00.000000,1.025036,4.0,23.63868,1.0,0.03435764,1.0,37.70068,1.0,0.144471,1.0,1.594872,0.3527912,-0.09701038,-92.77357,410.5655,10.08511,94.75352,10.20477,0.740217,75.69651,6.109457,6.172529,1.160767,2.742091,5.392638,282.1516,2.645475,0.0,104.6347,170.1476,40.95874,348.7729,373.327,256.9707,-2.798083,-1.989795,-2.247859,-0.5337258
FLUX_WARS,2023-06-08 14:00:00.000000,1.287526,2.0,23.28789,1.0,0.03385846,1.0,39.09023,1.0,0.124606,9.0,1.678565,0.3278413,-0.1251255,-71.92776,409.5141,10.22013,94.75227,10.5351,0.8707458,75.03057,6.299807,6.360651,1.159342,2.831744,6.576067,281.0645,2.698823,0.0,149.5231,234.5599,56.58242,349.2753,377.7297,256.8629,-2.376177,-0.8662552,-1.947047,2.126638
FLUX_WARS,2023-06-08 14:30:00.000000,-2.557939,4.0,48.36078,1.0,0.07033635,1.0,64.31624,1.0,0.1073634,8.0,1.329926,0.3044965,-0.2592229,-34.71915,407.2659,10.21976,94.75904,10.89547,1.059847,73.24863,6.299966,6.486601,1.157955,2.204566,5.399074,294.0108,1.95049,0.0,173.4912,267.6916,64.43436,352.317,382.0831,256.1327,-1.766298,0.6638758,-1.58195,5.491407
FLUX_WARS,2023-06-08 15:00:00.000000,-7.969029,1.0,72.05907,1.0,0.104851,1.0,79.49768,1.0,0.1201195,4.0,1.103229,0.322338,-0.2724921,-33.02849,406.096,10.02855,94.75788,11.37126,0.7159802,69.66232,6.025972,6.440761,1.156087,1.647386,4.474578,299.8085,1.460827,0.0,232.208,349.7862,82.35439,353.8342,389.058,255.4095,-0.9425317,2.375715,-1.066849,8.297692
FLUX_WARS,2023-06-08 15:30:00.000000,-10.68944,4.0,62.97706,1.0,0.09168372,1.0,92.31808,1.0,0.2484846,2.0,1.4659,0.4640235,-0.1047588,-85.91161,406.2538,9.661899,94.75773,11.91523,1.506563,64.76155,5.495128,5.983758,1.154037,2.073948,6.179115,301.2258,1.656368,0.0,284.6461,421.4407,97.2289,354.4606,394.0263,254.8579,0.09046396,4.39407,-0.3350726,12.05982
FLUX_WARS,2023-06-08 16:00:00.000000,-2.391394,6.0,58.34036,1.0,0.08494274,1.0,71.09764,1.0,0.2194164,7.0,1.21867,0.4360881,-0.09795371,-91.88013,405.6954,9.55639,94.77026,12.02897,1.015071,63.60712,5.338946,6.028293,1.153774,1.924019,5.164481,316.4938,1.626974,0.0,190.2424,293.3478,67.55519,354.1469,389.6972,254.8656,1.342283,6.783021,0.6216402,15.64275
FLUX_WARS,2023-06-08 16:30:00.000000,-7.578682,1.0,74.84041,1.0,0.1089787,1.0,42.12232,1.0,0.2472008,3.0,0.5628286,0.4629185,-0.05113296,-176.0117,402.8614,9.261675,94.78117,12.14536,0.9401219,61.17614,4.895754,6.030548,1.153561,1.896953,5.389168,324.9667,1.688711,0.0,142.6508,224.2683,50.96747,355.4954,386.1423,254.8151,2.243783,7.7708,1.495801,14.64476
FLUX_WARS,2023-06-08 17:00:00.000000,-5.001023,3.0,81.18736,3.0,0.1181867,3.0,19.41971,3.0,0.2270337,1.0,0.2391963,0.4434065,-0.03026683,-297.3552,403.381,9.468168,94.78562,11.84426,0.9549975,63.79985,5.21138,5.819662,1.154745,1.804281,5.876179,330.9113,1.572289,0.0,80.53254,133.2466,30.03699,358.3054,380.9825,255.4457,2.608159,7.560024,2.046958,12.46583
FLUX_WARS,2023-06-08 17:30:00.000000,-8.862144,3.0,71.87177,3.0,0.1046511,3.0,63.22501,3.0,0.1533509,3.0,0.879692,0.3646073,-0.1516839,-59.33392,402.6032,9.666739,94.77824,12.09724,0.7795847,64.03713,5.505308,5.914882,1.153548,1.63825,4.567776,327.7673,1.364348,0.0,222.2896,335.2353,79.16391,357.1843,390.9659,254.8078,2.631098,6.771475,2.268176,10.29911
FLUX_WARS,2023-06-08 18:00:00.000000,-3.776536,4.0,71.6086,2.0,0.1042843,2.0,60.49883,1.0,0.183263,7.0,0.8448542,0.3987111,-0.1112954,-80.86585,402.7489,9.650433,94.77192,12.26198,1.045894,63.23024,5.48116,5.951403,1.152811,1.977911,4.629569,311.4093,1.613641,0.0,170.9398,261.0488,59.4779,359.7195,390.3504,254.6839,2.846969,7.003725,2.37827,12.70254
FLUX_WARS,2023-06-08 18:30:00.000000,-2.143237,7.0,57.24242,7.0,0.08335504,7.0,20.84695,7.0,0.2397969,1.0,0.3641871,0.4560194,-0.02784716,-323.1927,403.5367,9.72674,94.76849,12.16546,1.01813,64.14097,5.593825,6.156001,1.153127,1.89488,6.398742,333.9706,1.671736,0.0,123.3778,192.1683,44.58518,359.9864,384.1917,256.493,3.437611,7.857263,2.758433,13.0025
FLUX_WARS,2023-06-08 19:00:00.000000,-4.786973,3.0,56.44019,3.0,0.08219077,3.0,32.53541,3.0,0.2089891,2.0,0.5764582,0.4257301,-0.05066211,-177.6476,403.287,9.59045,94.77548,12.21543,1.213348,63.02962,5.390884,5.936641,1.153068,1.957907,5.571685,317.8916,1.641604,0.0,117.2772,188.8229,43.66923,356.9409,384.8176,255.9099,3.518869,7.374504,2.874351,11.67426
FLUX_WARS,2023-06-08 19:30:00.000000,-6.884951,3.0,61.45322,3.0,0.08949949,3.0,37.25228,3.0,0.2065467,2.0,0.6061892,0.4232994,-0.05874206,-153.2122,402.5034,9.594499,94.77975,12.31467,1.079037,62.65104,5.398722,6.01096,1.152718,1.784439,6.424956,324.6876,1.500688,0.0,189.3879,294.6643,70.0974,353.333,388.5072,254.8543,3.602349,7.148003,2.908406,10.98976
FLUX_WARS,2023-06-08 20:00:00.000000,3.891623,8.0,32.64884,8.0,0.04756787,8.0,30.05272,8.0,0.171128,4.0,0.9204836,0.3855778,-0.06080735,-148.0084,403.4368,9.522279,94.77618,12.72392,1.28765,60.5477,5.290009,6.076241,1.151058,2.03557,5.978679,298.2227,1.761833,0.0,150.8508,236.0481,51.71399,356.7809,390.2644,255.2771,3.666904,7.249043,2.927409,12.79429
FLUX_WARS,2023-06-08 20:30:00.000000,-1.941352,8.0,55.32045,8.0,0.08051962,8.0,1.860082,8.0,0.1360714,4.0,0.03362378,0.343215,-0.01381252,-651.5828,405.5927,10.15197,94.79047,11.68931,0.5051214,69.07523,6.206163,6.01133,1.155139,1.275892,4.718102,334.4262,1.134169,0.0,49.08083,91.29631,23.63168,358.705,377.2888,300.3907,4.012116,7.764859,3.139746,11.72495
FLUX_WARS,2023-06-08 21:00:00.000000,-1.135974,1.0,44.65415,2.0,0.06501657,2.0,17.86869,1.0,0.1759264,2.0,0.4001575,0.3905052,-0.03752086,-239.8665,403.3127,10.08196,94.78356,12.04139,0.9405431,67.01049,6.10825,6.336062,1.153659,1.784119,5.526806,310.6718,1.554706,0.0,98.02602,164.3579,40.00699,355.8502,382.1736,256.3489,3.689363,6.508036,3.090549,8.754144
FLUX_WARS,2023-06-08 21:30:00.000000,-2.395992,1.0,57.16706,2.0,0.08324668,2.0,33.00273,2.0,0.2056732,3.0,0.5773032,0.4223142,-0.05262973,-171.006,403.4954,9.876585,94.78602,12.18284,0.8455576,65.0478,5.814483,6.271772,1.153205,1.758605,5.594796,321.8958,1.559391,0.0,89.75033,154.811,37.12781,354.5175,382.4503,255.377,3.388267,5.978462,2.898819,8.582119
FLUX_WARS,2023-06-08 22:00:00.000000,-0.716706,4.0,31.49058,2.0,0.045852,2.0,17.59816,2.0,0.1531579,9.0,0.5588389,0.3643503,-0.04383603,-205.3106,404.1124,9.665693,94.78628,12.07796,0.6596563,64.11539,5.507307,5.972663,1.153722,1.838802,4.966959,298.7084,1.682294,0.0,69.70383,133.9452,32.86904,349.0473,380.4179,255.3254,3.211772,5.735952,2.762561,7.95161
FLUX_WARS,2023-06-08 22:30:00.000000,-1.27517,4.0,27.98744,1.0,0.04075669,1.0,41.61287,1.0,0.1154875,4.0,1.486841,0.3164304,-0.1487595,-60.50032,403.1682,9.651313,94.80544,12.21807,0.8153941,63.45038,5.48808,6.018054,1.153396,2.504046,6.052079,290.4185,2.384988,0.0,111.2124,216.9502,53.71809,331.2035,383.2213,255.1671,3.014889,5.279784,2.635669,7.357435
FLUX_WARS,2023-06-08 23:00:00.000000,-1.949014,2.0,51.82103,2.0,0.07545783,2.0,24.52647,1.0,0.1103712,4.0,0.4732918,0.309233,-0.1016264,-88.55965,403.7568,9.260713,94.82848,12.12797,0.6999219,61.27968,4.904023,5.80028,1.154208,1.820107,5.535256,300.5723,1.667945,0.0,76.15436,155.3961,40.79129,342.4608,380.9113,255.0182,2.802733,5.060819,2.454177,7.011163
FLUX_WARS,2023-06-08 23:30:00.000000,0.7722604,7.0,26.95365,7.0,0.03924434,7.0,3.335576,7.0,0.1193619,4.0,0.1237523,0.3214774,-0.01615628,-557.059,404.3863,9.147498,94.85469,12.03436,0.563635,60.93131,4.733785,5.770087,1.154954,1.664806,4.364949,300.7125,1.542596,0.0,33.77295,96.41016,24.17285,339.2829,377.7499,255.043,2.580686,4.54345,2.27906,5.829838
FLUX_WARS,2023-06-09 00:00:00.000000,3.17304,4.0,16.58751,3.0,0.02414455,3.0,-7.303233,6.0,0.07927759,2.0,-0.4402851,0.2618787,0.03833617,234.7652,405.425,9.395029,94.85027,11.74192,0.4693289,63.78317,5.112882,5.809074,1.15598,1.702391,4.606168,293.83,1.616031,0.0,-4.789355,38.75551,9.582089,338.7956,372.7545,255.3367,2.324683,3.859853,2.122461,4.123405
FLUX_WARS,2023-06-09 00:30:00.000000,2.76603,4.0,14.77102,6.0,0.02149558,6.0,-3.254501,4.0,0.03102078,1.0,-0.2203301,0.1637429,0.05908645,152.3192,407.1055,9.776312,94.86649,11.50269,0.2579822,67.41427,5.681377,5.918343,1.156984,1.553623,3.99844,288.3209,1.499646,0.0,-15.23829,12.75205,4.040102,346.5688,370.5176,255.6083,1.851933,2.734465,1.8678,1.706586
FLUX_WARS,2023-06-09 01:00:00.000000,2.570919,1.0,4.730362,1.0,0.006882452,1.0,-4.077228,1.0,0.05029167,3.0,-0.8619272,0.2084259,0.04566699,197.0789,408.8942,10.01107,94.86063,11.28653,0.2065369,70.00632,6.020804,6.192091,1.157691,1.653047,3.158535,282.687,1.597334,0.0,-21.94751,1.221146,1.278692,346.7775,368.6471,255.8175,1.243018,1.476811,1.482523,-0.4040321
FLUX_WARS,2023-06-09 01:30:00.000000,2.190996,3.0,4.535419,3.0,0.006597557,3.0,-4.867157,3.0,0.0292066,3.0,-1.073144,0.1587791,0.1250992,71.94293,411.8222,9.967168,94.85809,11.08625,0.1510755,70.63362,5.957522,6.228987,1.158495,1.476728,2.975232,268.2682,1.426731,0.0,-26.6413,-1.252977,0.9012871,341.5245,366.0116,255.9217,0.6254143,0.2858455,1.074242,-2.246343
FLUX_WARS,2023-06-09 02:00:00.000000,1.124638,9.0,-0.2809555,9.0,-0.0004085955,9.0,-4.961638,9.0,0.01350146,9.0,17.65988,0.1078925,0.4314127,20.86169,413.8481,9.853234,94.87602,10.82219,0.05513761,71.08337,5.79584,6.165523,1.15984,1.561021,2.522725,258.0899,1.547031,0.0,-30.20383,-1.29467,1.006669,334.4095,362.312,256.0118,0.07144418,-0.8372237,0.6802168,-3.952373
FLUX_WARS,2023-06-09 02:30:00.000000,0.4476462,9.0,0.3562147,9.0,0.0005179227,9.0,-1.542546,9.0,0.003183189,9.0,-4.330381,0.05236177,1.153496,7.802365,415.6467,9.804457,94.88644,10.5738,0.04437623,71.92418,5.726649,6.081303,1.161004,1.24166,1.97724,262.4149,1.235216,0.0,-31.47466,-1.235957,0.8236237,327.7192,357.1342,256.1077,-0.4576805,-1.920128,0.3218485,-5.62185
FLUX_WARS,2023-06-09 03:00:00.000000,1.972166,3.0,1.490014,3.0,0.002166126,3.0,-5.942025,3.0,0.03093819,4.0,-3.987898,0.1631975,0.1465877,61.39671,417.8379,9.784992,94.88864,10.42969,0.1716626,72.47862,5.698355,6.074362,1.16163,1.469218,3.362514,265.8423,1.442774,0.0,-18.5395,0.15235,1.411082,342.1249,359.4057,256.2453,-1.083489,-2.971269,-0.07901979,-7.231323
FLUX_WARS,2023-06-09 03:30:00.000000,1.620591,2.0,0.8820324,7.0,0.001282216,7.0,-4.579422,1.0,0.04243036,1.0,-5.191897,0.1911216,0.07057985,127.5151,420.3494,10.10194,94.88422,10.38991,0.2429974,74.99817,6.152905,6.134843,1.161602,2.174802,4.599867,269.4963,2.140915,0.0,-21.23289,-0.5127493,1.136625,344.4939,364.0764,256.2585,-1.745106,-3.772064,-0.6241812,-7.781619
FLUX_WARS,2023-06-09 04:00:00.000000,1.89431,3.0,-0.4367006,8.0,-0.0006348014,8.0,-1.318414,4.0,0.07065664,2.0,3.019035,0.2466336,0.009750025,923.0745,422.5493,10.42239,94.87527,10.33512,0.2996164,77.62668,6.600555,6.432213,1.161578,2.437388,4.029461,274.7593,2.386736,0.0,-16.25003,-0.6036799,0.710648,350.8529,365.7886,256.4294,-2.155692,-4.076594,-1.028077,-7.60086
FLUX_WARS,2023-06-09 04:30:00.000000,3.470629,1.0,2.321999,4.0,0.00337474,4.0,-6.642675,2.0,0.08494075,1.0,-2.860757,0.2703687,0.03583527,251.1492,423.7032,10.60345,94.85431,10.15231,0.386172,79.91541,6.845122,6.528146,1.161993,2.353234,5.31975,271.0592,2.297908,0.0,-22.98968,-1.940157,1.030126,344.2951,364.3145,269.0027,-2.348305,-4.09065,-1.287743,-7.194386
FLUX_WARS,2023-06-09 05:00:00.000000,2.298019,1.0,-0.7333776,7.0,-0.001065708,7.0,-6.647009,2.0,0.08030834,1.0,9.063556,0.2628404,0.04010875,224.39,421.7934,10.66776,94.83975,9.989257,0.3094572,81.26366,6.93012,6.649226,1.162456,1.967314,4.956312,271.7098,1.922446,0.0,-32.57097,-1.458695,1.131202,331.7993,361.7804,256.5685,-2.447432,-4.087481,-1.463876,-7.256243
FLUX_WARS,2023-06-09 05:30:00.000000,2.02283,5.0,-0.1615239,5.0,-0.0002346691,5.0,-4.54608,5.0,0.02458978,2.0,28.14494,0.1453847,0.161399,55.76244,421.2546,10.57268,94.83688,9.768528,0.2380747,81.74543,6.80064,6.615622,1.163368,1.891683,3.419522,264.9691,1.831732,0.0,-32.36339,-1.328715,1.190519,330.3822,360.2263,256.4847,-2.587669,-4.346358,-1.591801,-7.940327
FLUX_WARS,2023-06-09 06:00:00.000000,1.883738,9.0,-0.3731976,9.0,-0.0005419767,9.0,-11.29037,9.0,0.02384353,9.0,30.25307,0.1430693,0.4206344,21.39625,421.4167,10.61836,94.81731,9.340555,0.1335862,84.48215,6.859518,6.541162,1.164871,1.723401,3.102288,249.3886,1.688444,0.0,-53.13473,-2.878797,1.120995,305.9503,355.0852,246.8399,-2.772107,-4.778358,-1.683339,-8.696535
